"stop_id","name","latitude","longitude","wheelchairBoarding","address"
2586,"Mollaro",46.294617,11.068172,0,"Mollaro"
4275,"S.Margherita-Via Trento",45.793543,11.022899,0,"S.Margherita-Via Trento"
4280,"Marani-Centrale Elettrica",45.769911,11.010405,0,"Marani-Centrale Elettrica"
4285,"Sfruz-Via Smarano 16",46.339372,11.114523,0,"Sfruz-Via Smarano 16"
5922,"Gosaldo",46.229015,11.95729,0,"Gosaldo"
2596,"Cassana Ferrovia",46.375769,10.960513,0,"Cassana"
2600,"Male' Ferrovia",46.35354,10.916942,0,"Via Alcide de Gasperi"
2606,"Daolasa Ferrovia",46.319514,10.836164,0,"Daolasa Ferrovia"
2614,"Piano Commezzadura Ftm",46.317448,10.826353,0,"Piano di Commezzadura"
2623,"Baselga di Bresimo",46.415259,10.985103,0,"Baselga di Bresimo"
2628,"Marcena",46.441917,11.017475,0,"Marcena"
2633,"Marcena Du Park",46.445771,11.013295,0,"Marcena Du Park"
2637,"Lanza di Rumo",46.45475,11.01245,0,"Lanza di Rumo"
2645,"Vigo di Ton",46.265372,11.086167,0,"Vigo di Ton"
2658,"Maso Tabarelli",46.182694,11.105639,0,"Maso Tabarelli"
2662,"Denno Magazzino",46.266671,11.055952,0,"Denno Magazzino"
2667,"Cloz Sud",46.416351,11.084548,0,"Cloz Sud"
4972,"Fraveggio Vernisi",46.080553,10.995849,0,"Fraveggio Vernisi"
2673,"Fondo-Piazza S.Giovanni",46.439416,11.135808,0,"Fondo-Piazza S.Giovanni"
2679,"Terres",46.309982,11.022795,0,"Terres"
2686,"Smarano",46.341949,11.107755,0,"Smarano"
2696,"Lover",46.247526,11.024542,0,"Via degli Orti"
2701,"Palu' di G.-C.Polisportivo",46.159422,11.14357,0,"Palu' di G.-C.Polisportivo"
2706,"Salter-Nord",46.381139,11.107306,0,"Salter-Nord"
2710,"Sarnonico",46.41862,11.140698,0,"Sarnonico"
2715,"Ronzone",46.424183,11.151458,0,"Ronzone"
4292,"Canal S.Bovo Loc.Al Lago",46.167103,11.710155,0,"Canal S.Bovo Loc.Al Lago"
4302,"Folgaria-Palasport",45.913508,11.173611,0,"Folgaria-Palasport"
4308,"Smarano Via Schwarz",46.345071,11.111494,0,"Smarano Via Schwarz"
4314,"Pra Da Lac",45.894612,10.962039,0,"Pra Da Lac"
4324,"Calceranica-Staz. Fs",46.00727,11.240536,0,"Via Guido Donegani"
4338,"Campi",45.911134,10.811283,0,"Campi"
4346,"Pergine-Via Dell'angi",46.049161,11.234423,0,"Pergine-Via Dell'angi"
4373,"Pergine-Via Marconi 195",46.067619,11.250116,0,"Pergine-Via Marconi 195"
4388,"Levico Terme-C.So Centrale 15",46.008563,11.303584,0,"Levico Terme-C.So Centrale 15"
4391,"Ponte Arche-Via Ballino",46.031286,10.868637,0,"Ponte Arche-Via Ballino"
4413,"Castello di Fiemme Via Roma",46.285237,11.438522,0,"Castello di Fiemme Via Roma"
2243,"Molina",45.855439,10.986616,2,"Molina"
4295,"Siror-Bivio Loc. Zocaril",46.204414,11.818547,0,"Siror-Bivio Loc. Zocaril"
4333,"Prade Via Villanuova 1",46.157067,11.742961,0,"Prade Via Villanuova 1"
4405,"Vigo di Ton Via S.Margherita",46.242208,11.062926,0,"Vigo di Ton Via S.Margherita"
4426,"Rovere' D/Luna-Trentinalatte",46.252438,11.18467,0,"Rovere' D/Luna-Trentinalatte"
4437,"Pera di Fassa-Seg.Vaiolet",46.438802,11.692741,0,"Pera di Fassa-Seg.Vaiolet"
4446,"Pian Del Vescovo",46.034556,11.755321,0,"Frazione Pian del Vescovo"
4452,"Tomaselli Incr. Via Arcevenna",46.070403,11.52431,0,"Tomaselli Incr. Via Arcevenna"
4267,"Marco Via Ii Novembre 30",45.847344,11.011481,0,"Via Pinera"
4271,"Marco-Zona Ind.Le",45.825731,11.011088,0,"Marco-Zona Ind.Le"
4460,"Rovereto 'Liceo Rosmini'",45.895066,11.043407,0,"Corso Bettini Liceo"
4495,"Pergine-Via Del Mani 5",46.067317,11.251306,0,"Pergine-Via Del Mani 5"
4516,"Pergine-V.Padova",46.05371,11.242957,0,"Pergine-V.Padova"
4529,"Maso Posser",46.026158,11.219088,0,"Maso Posser"
4678,"Vervo'-Scuola Materna",46.307456,11.121384,0,"Vervo'-Scuola Materna"
215,"Povo Salé",46.062029,11.151722,1,"Povo Salé"
4695,"Segno-V.Nazionaletrentingrana",46.299073,11.0696,0,"Segno-V.Nazionaletrentingrana"
4701,"Terres Loc. Tresenga",46.320236,11.014463,0,"Terres Loc. Tresenga"
4709,"Pergine-V.Marconi Itea",46.066114,11.246563,0,"Pergine-V.Marconi Itea"
4726,"Ronchi di Ala",45.738932,11.065749,0,"Ronchi di Ala"
209,"Romagnano Sud",46.012857,11.105449,2,"Romagnano Sud"
4735,"Riva Del G Vle Dante Alighieri",45.886255,10.844525,0,"Riva Del G Vle Dante Alighieri"
4739,"Brione Campeggio",45.881511,10.861791,0,"Brione Campeggio"
4742,"Riva V.Rovereto/Pascoli",45.885012,10.849033,0,"Riva V.Rovereto/Pascoli 3"
4746,"Arco Via Mantova Dif.Cimitero",45.911738,10.881409,0,"Arco Via Mantova Dif.Cimitero"
4783,"Anfo",45.76624,10.492104,0,"Via Marconi"
4793,"Facendi V.S.Antonio-Capitello",46.22146,11.317781,0,"Facendi V.S.Antonio-Capitello"
4798,"Costasavina Via S.Martino 27",46.060818,11.224666,0,"Costasavina Via S.Martino 27"
4805,"Segno Via Sonora Civ. 34",46.304725,11.07206,0,"Segno Via Sonora Civ. 34"
4825,"Lavenone-Via Nazionale",45.724764,10.428774,0,"Lavenone-Via Nazionale"
5797,"Pavillo.",46.331334,11.040788,0,"Pavillo."
4826,"Lavenone-Zona Industriale",45.731256,10.434312,0,"Lavenone-Zona Industriale"
4829,"Anfo-Locanda Loc. S.Antonio",45.799373,10.503631,0,"Anfo-Locanda Loc. S.Antonio"
4830,"Loc. San Giacomo'Pizzeria'",45.808932,10.509783,0,"Loc. San Giacomo'Pizzeria'"
4831,"Ponte Caffaro-Via Caduti",45.81987,10.524535,0,"SS237"
4832,"Ponte Caffaro-Via Caduti 214",45.825015,10.53016,0,"Ponte caffaro (bar ponte)"
4835,"Loc. San Giacomo",45.813054,10.515905,0,"Loc. San Giacomo"
4844,"Taio Via Roma. 59 E 62",46.317107,11.069215,0,"Taio Via Roma. 59 E 62"
4845,"Taio Via Roma. 122",46.315062,11.069839,0,"Taio Via Roma. 122"
4847,"S.Barbara",45.896161,10.940914,0,"Via Monte Velo"
4853,"Gosaldo",46.221615,11.954571,0,"Gosaldo"
4533,"Valcanover 'Ex Lanterna'",46.033103,11.229407,0,"Valcanover 'Ex Lanterna'"
4541,"Susa'-Via Dei Ciliegi",46.047837,11.218768,0,"Susa'-Via Dei Ciliegi"
4666,"Moena-Via Lowy 14-16",46.375484,11.65783,0,"Moena-Via Lowy 14-16"
4720,"Malè Scuola Elementare",46.351617,10.91512,0,"Malè Scuola Elementare"
4852,"Villini-Via Mendola 5",46.417827,11.195583,0,"Villini-Via Mendola 5"
4861,"Premione-Via Alla Closura",46.048034,10.871479,0,"Premione-Via Alla Closura"
4863,"Preghena-Sp 68 Bivio",46.407458,11.011754,0,"Preghena-Sp 68 Bivio"
4865,"Croviana-Via Nazionale 174",46.341182,10.900305,0,"Croviana-Via Nazionale 174"
4834,"Vaneze-Via Del Lavachel",46.055447,11.072394,0,"Vaneze-Via Del Lavachel"
4955,"Sopramonte-Via Belina 11",46.070915,11.063184,0,"Sopramonte-Via Belina 11"
4961,"Calliano Sp 49 'Cimitero'",45.936629,11.098121,0,"Calliano Sp 49 'Cimitero'"
4966,"Egna-Termeno-Trenitalia",46.319098,11.257383,0,"Via Stazione"
5037,"Calceranica C.So Alpini Gmp",46.0015,11.245598,0,"Calceranica C.So Alpini Gmp"
5038,"Levico T. Fraz. Campiello",46.018805,11.353077,0,"Levico T. Fraz. Campiello"
5050,"Passo Cereda Civ 9",46.192636,11.902743,0,"Passo Cereda Civ 9"
5051,"Samoclevo-Bivio",46.365038,10.937469,0,"Samoclevo-Bivio"
5053,"Termon Nord",46.270225,11.036677,0,"Termon Nord"
5056,"Ziano di Fiemme",46.286801,11.559854,0,"Ziano di Fiemme"
5057,"Ragoli 'Croce'",46.054826,10.78159,0,"Ragoli 'Croce'"
5060,"Villini Dell'alpe Via Bolzano",46.418562,11.189171,0,"Villini dell'Alpe"
5063,"Coredo Via Tavon 42",46.35361,11.088088,0,"Coredo Via Tavon 42"
5064,"Coredo Via Trento",46.347117,11.08684,0,"Coredo Via Trento"
5065,"Lavarone Civ. 61",45.939296,11.273852,0,"Lavarone Civ. 61"
5067,"Andalo-Bivio Priori",46.177371,11.017827,0,"Andalo-Bivio Priori"
5075,"Castelfondo Via Dante",46.452673,11.121797,0,"Castelfondo Via Dante"
5082,"Strigno Via Colle Civ. 6",46.06717,11.519093,0,"Strigno Via Colle Civ. 6"
5144,"Torchio Bivio Cogatti",46.09101,11.196994,0,"Torchio Bivio Cogatti"
5149,"Strigno-Stazione Fs",46.051416,11.514744,0,"Strada Statale 47 della Valsugana"
5153,"Serravalle-Trenitalia",45.808287,11.015222,0,"Serravalle"
5183,"Tres Via Predaia",46.322014,11.096784,0,"Tres Via Predaia"
5254,"Valmorbia Inc. Dosso/Tezze",45.81736,11.094239,0,"Frazione Valmorbia"
5259,"Baitoni-V. Aldo Sette Civ.1",45.812948,10.546639,0,"Baitoni-V. Aldo Sette Civ.1"
4857,"Centa Fraz. Valle",45.964834,11.232628,0,"Centa Fraz. Valle"
4858,"Centa Fraz. Conci",45.97435,11.244435,0,"Centa Fraz. Conci"
4868,"Fiorè",46.12068,11.265439,0,"Fiorè"
4979,"Pergine-Via S.Pietro Asl",46.063213,11.244429,0,"Pergine-Via S.Pietro Asl"
5010,"Morganti-Maso Romina",45.930745,11.224036,0,"Morganti-Maso Romina"
5055,"Ragoli 'Macelleria'",46.051624,10.77514,0,"Ragoli 'Macelleria'"
5059,"Male' Via Degli Alpini 2",46.353384,10.911178,0,"Male' Via Degli Alpini 2"
5080,"Cogolo Polo Scolastico",46.347399,10.69684,0,"Cogolo Polo Scolastico"
5133,"Transacqua-Via Delle Fonti",46.172998,11.8293,0,"Transacqua-Via Delle Fonti"
5138,"Masi-Incrocio Via Zurlon",45.964407,10.976932,0,"Masi-Incrocio Via Zurlon"
5165,"Calavino-Via Battisti Civ 20",46.040787,10.982034,0,"Calavino-Via Battisti Civ 20"
5205,"Grigno Casearia Monti Trentini",46.006597,11.649483,0,"Grigno Casearia Monti Trentini"
5236,"Favrio Civ. 65",45.999626,10.852372,0,"Favrio Civ. 65"
5268,"Ortise' C/O Accesso Nord Paese",46.328622,10.784462,0,"Ortise' C/O Accesso Nord Paese"
5470,"Regnana Alta",46.151194,11.31071,0,"Regnana Alta"
5273,"Molina di F.-Via Weber/Rive",46.273244,11.422097,0,"Molina di F.-Via Weber/Rive"
5278,"Serrada Via Pasubio",45.888655,11.153269,0,"Serrada Via Pasubio"
5352,"Castello-Bivio di Stavel",46.321463,10.782423,0,"Castello-Bivio di Stavel"
5394,"Massone Via Cappuccini",45.920537,10.901734,0,"Massone Via Cappuccini"
5402,"Carpanè-Staz. Fs",45.859998,11.660863,0,"Piazza Gianna Giglioli e Angelo Valle"
5404,"Solagna-Staz. Fs",45.815551,11.721238,0,"Solagna Stazione F.S."
5436,"Tassullo Strada Quattro Ville",46.339649,11.052432,0,"Tassullo Strada Quattro Ville"
5449,"Ampola 'Parch. Biotopo'",45.872717,10.652963,0,"Ampola 'Parch. Biotopo'"
5452,"Tres Loc.Bonifica",46.321235,11.082244,0,"Tres Loc.Bonifica"
5458,"Terlago Via Omigo",46.097912,11.047916,0,"Terlago Via Omigo"
5460,"Hacleri-Maso Markl",46.121312,11.339035,0,"Hacleri-Maso Markl"
5472,"Sporminore Civ. 86",46.238268,11.027413,0,"Sporminore Civ. 86"
5479,"Claiano Nord-Sp 140",46.316343,10.773087,0,"Claiano Nord-Sp 140"
5489,"Nogarè-Via Pinetana 2/A",46.100574,11.212098,0,"Nogarè-Via Pinetana 2/A"
5499,"Moena Ss.48-Zona Artigianale",46.36095,11.644593,0,"Moena Ss.48-Zona Artigianale"
5617,"Cloz Loc. Panugola",46.41414,11.082422,0,"Cloz Loc. Panugola"
5648,"Telve Sp 110 Bv Via Borgo",46.064371,11.476684,0,"Telve Sp 110 Bv Via Borgo"
5665,"Scurelle Via Della Palanca",46.063316,11.503596,0,"Scurelle Via Della Palanca"
5685,"Castelfondo Via Dante",46.452549,11.121688,0,"Castelfondo Via Dante"
5703,"Riva Del G.-Via Ardaro 43",45.891649,10.838259,0,"Riva Del G.-Via Ardaro 43"
5709,"Samone Via Nuova Inferiore",46.079414,11.523,0,"Samone Via Nuova Inferiore"
5719,"Taio Via Alpini 12/14",46.321229,11.068214,0,"Taio Via Alpini 12/14"
5732,"Mezzana-Parco Giochi",46.316523,10.796707,0,"Mezzana-Parco Giochi"
5749,"Lon-Via di Castel Tonin",46.084949,10.991519,0,"Lon-Rist. Fior di Roccia"
5756,"Ronzone",46.424247,11.151851,0,"Ronzone"
5760,"Vervo' Via Castel Vervasium",46.307589,11.121519,0,"Vervo' Via Castel Vervasium"
5766,"Vervo'-Via Trento Civ. 8",46.308431,11.115889,0,"Vervo'-Via Trento Civ. 8"
5804,"Cunevo",46.282901,11.039964,0,"Cunevo"
5810,"Monte Terlago Boccari",46.107772,11.033516,0,"Monte Terlago Boccari"
5825,"Avio-Loc.Fontana",45.719125,10.928642,0,"Avio-Loc.Fontana"
192,"Ravina Masere",46.039165,11.111935,2,"Ravina Masere"
2230,"Folaso",45.887214,11.001313,2,"Folaso"
5425,"Zortea Bar Bellavista",46.163628,11.753067,0,"Zortea Bar Bellavista"
5462,"Via S.Pietro 82-Villa Rosa",46.065063,11.248732,0,"Via S.Pietro 82-Villa Rosa"
5476,"Romeno Scuola Elementare",46.393306,11.117608,0,"Romeno Scuola Elementare"
5492,"Santa Croce Sp 5 Diram.Bivedo",46.024475,10.83625,0,"Santa Croce Sp 5 Diram.Bivedo"
5494,"Foppiano-Piazzale Chiesa",45.840857,11.062823,0,"Foppiano-Piazzale Chiesa"
5678,"Revo'-Via Maffei",46.390022,11.064908,0,"Revo'-Via Maffei"
5737,"Ponte Caffaro-P.Zza Mercato",45.820117,10.528918,0,"Ponte Caffaro-P.Zza Mercato"
27,"San Vito",46.075433,11.138833,1,"San Vito"
28,"Cognola 'Scuole'",46.075698,11.143991,2,"Cognola 'Scuole'"
29,"Cognola 'Scuole'",46.075853,11.144062,2,"Cognola 'Scuole'"
31,"Cognola Alla Veduta 'Roza'",46.078007,11.151432,2,"Cognola Alla Veduta 'Roza'"
37,"Degli Alpini Oberziner",46.079103,11.118143,2,"Degli Alpini Oberziner"
38,"Cortesano",46.124481,11.133818,0,"Cortesano"
43,"Forte Bus De Vela",46.08533,11.069658,0,"Forte Bus De Vela"
46,"Gabbiolo 'Campo Sportivo'",46.055265,11.148982,1,"Gabbiolo 'Campo Sportivo'"
47,"Gabbiolo 'Campo Sportivo'",46.05531,11.148782,1,"Gabbiolo 'Campo Sportivo'"
48,"Sp 76 Carpenedi",46.117195,11.108678,2,"Sp 76 Carpenedi"
50,"Gardolo S.Anna",46.111144,11.109544,1,"Gardolo S.Anna"
51,"Gardolo S.Anna",46.110834,11.109573,1,"Gardolo S.Anna"
54,"Gardolo Piazza",46.10834,11.111719,1,"Gardolo Piazza"
55,"Gardolo Piazza",46.108506,11.111436,2,"Gardolo Piazza"
56,"Canova Aichner",46.101856,11.103284,2,"Canova Aichner"
58,"Gardolo Don Milani 8 Marzo",46.103934,11.117583,2,"Gardolo Don Milani 8 Marzo"
60,"Gardolo D.Milani 'Piscina'",46.106749,11.114389,2,"Gardolo D.Milani 'Piscina'"
62,"Gardolo S.Anna Carpenedi",46.11332,11.107854,1,"Gardolo S.Anna Carpenedi"
63,"Gardolo S.Anna Carpenedi",46.113459,11.107399,1,"Gardolo S.Anna Carpenedi"
64,"Gardolo Svincolo Ss.12",46.106227,11.109072,1,"Gardolo Svincolo Ss.12"
66,"Gazzadina Al Pontat",46.128445,11.129219,2,"Gazzadina Al Pontat"
77,"Lavis Nazionale",46.138664,11.108989,2,"Via Nazionale"
78,"Lavis Piazza Mercato",46.137921,11.114458,1,"Lavis Piazza Mercato"
79,"Lavis 'Municipio'",46.139321,11.111958,2,"Lavis 'Municipio'"
81,"Lavis Cembra",46.143164,11.106402,1,"Via Cembra"
131,"Sp 76 'Piac'",46.12669,11.114532,1,"Sp 76 'Piac'"
677,"Zivignago",46.067276,11.252921,0,
5484,"Mattarello-Ex St.Vestimenta",46.000768,11.126337,0,"Mattarello-Ex St.Vestimenta"
5491,"Tassullo Strada Quattro Ville",46.339811,11.052438,0,"Tassullo Strada Quattro Ville"
5903,"Maso Colpi Strada Dell'olmo 26",45.99232,11.320755,0,"Maso Colpi Strada Dell'olmo 26"
5911,"Trento-Via Galassa",46.113157,11.090203,0,"Trento-Via Galassa"
5918,"Agordo-Luxottica",46.206605,11.946454,0,"Agordo-Luxottica"
5926,"Gosaldo",46.271378,12.00462,0,"Gosaldo"
5930,"Gosaldo",46.275807,12.016868,0,"Gosaldo"
5935,"Vigo di Fassa-Fassa Coop",46.423145,11.679969,0,"Vigo di Fassa-Fassa Coop"
158,"Ss 45 'Montevideo'",46.080499,11.098333,2,"Ss 45 'Montevideo'"
2287,"Sp.20 Zisi",45.931416,11.022116,2,"Sp.20 Zisi"
73,"Lamar 'Ftm'",46.125715,11.107713,2,"Via Alto Adige"
85,"Centochiavi Dalla Fior",46.094611,11.120675,2,"Centochiavi Dalla Fior"
86,"Centochiavi Chiocchetti",46.093993,11.120699,2,"Centochiavi Chiocchetti"
88,"Parco di Melta",46.097274,11.119767,0,"Parco di Melta"
90,"Melta Centro",46.100104,11.11873,2,"Melta Centro"
92,"Bettini 'Madonna Bianca'",46.0425,11.132908,2,"Bettini 'Madonna Bianca'"
93,"Stella 'S.Gaetano'",46.036416,11.130367,2,"Stella 'S.Gaetano'"
94,"Ss 12 'Casteller'",46.025284,11.132751,2,"Ss 12 'Casteller'"
96,"Madonna Bianca 'S.Gaetano'",46.038012,11.130695,2,"Madonna Bianca / San Gaetano"
97,"Stella Marighetto",46.034256,11.131509,1,"Stella Marighetto"
99,"Ss 12 'Le Caverne'",46.030862,11.132677,2,"Ss 12 'Le Caverne'"
101,"Martignano Formigheta",46.089121,11.13309,1,"Martignano Formigheta"
102,"Martignano Formigheta",46.089134,11.133216,1,"Martignano Formigheta"
2957,"Piazza Centa",46.076208,11.123764,0,"Piazza Centa"
104,"Sp 131 'Maso Pradiscola'",46.083189,11.135736,2,"Sp 131 'Maso Pradiscola'"
105,"Sp 131 'Maso Pradiscola'",46.083255,11.135874,1,"Sp 131 'Maso Pradiscola'"
107,"Martignano P.Zza Menghin",46.090275,11.13146,2,"Martignano P.Zza Menghin"
108,"Martignano Piazza Canopi",46.089343,11.131031,1,"Martignano Piazza Canopi"
109,"Sp 131 'Res. Silvana'",46.097726,11.126962,2,"Sp 131 'Res. Silvana'"
111,"Martignano Ai Bolleri",46.094491,11.130145,2,"Martignano Ai Bolleri"
112,"Martignano Ai Bolleri",46.094872,11.129322,2,"Martignano Ai Bolleri"
113,"Sopramonte 'Maso Banal'",46.068953,11.063564,2,"Maso Banal"
117,"Ravina 'Maso Stella'",46.032355,11.112678,2,"Ravina 'Maso Stella'"
118,"Ravina 'Maso Stella'",46.032555,11.11293,2,"Ravina 'Maso Stella'"
119,"Mattarello Piazza Perini",46.006903,11.128338,2,"Mattarello Piazza Perini"
210,"Romagnano Sud",46.012091,11.104952,2,"Romagnano Sud"
1303,"Marco Chiesa",45.841469,11.008281,2,"Via Vecchio Alveo"
121,"Mattarello Via Nazionale",46.011659,11.130375,2,"Mattarello Via Nazionale"
124,"Mattarello 'Ronchi'",46.017362,11.132609,2,"Via di San Vincenzo"
125,"Mattarello S.Leonardo",46.006454,11.127627,2,"Mattarello S.Leonardo"
127,"Mattarello Catoni",46.00938,11.128974,1,"Mattarello Catoni"
129,"Meano Bivio S.Lazzaro",46.128303,11.115281,2,"Meano Bivio S.Lazzaro"
130,"Meano Bivio S.Lazzaro",46.127538,11.115265,2,"Meano Bivio S.Lazzaro"
133,"Sp 76 'Maregioli'",46.130755,11.12175,2,"Sp 76 'Maregioli'"
136,"Meano 'Campo Sportivo'",46.12831,11.119721,1,"Meano 'Campo Sportivo'"
138,"Meano 'Cimitero'",46.125483,11.11832,1,"Meano 'Cimitero'"
139,"Sp 76 'Via Rossa'",46.119858,11.111416,2,"Sp 76 'Via Rossa'"
142,"Meano Portoni",46.123624,11.116855,2,"Meano Portoni"
144,"Sp 76 Dos di Lamar",46.124718,11.113018,1,"Sp 76 Dos di Lamar"
147,"Mesiano 'Stazione Fs'",46.064947,11.141689,1,"Mesiano 'Stazione Fs'"
148,"Mesiano 'Stazione Fs'",46.065068,11.141726,1,"Mesiano 'Stazione Fs'"
149,"Povo Valoni",46.065698,11.146418,1,"Povo Valoni"
155,"Sp 131 'Paganin'",46.106524,11.137306,2,"Sp 131 'Paganin'"
156,"M.Vaccino 'Maso Librar'",46.110418,11.138435,2,"M.Vaccino 'Maso Librar'"
159,"Villazzano Valnigra",46.052092,11.146621,1,"Villazzano Valnigra"
160,"Villazzano Valnigra",46.052181,11.146486,1,"Villazzano Valnigra"
161,"Oltrecastello",46.072808,11.161957,0,"Oltrecastello"
163,"Piazza Dante 'Palazzo Pat'",46.072304,11.120426,1,"Piazza Dante 'Palazzo Pat'"
164,"Piazza Duomo",46.0676,11.121798,0,"Piazza Duomo"
169,"Piazzale A22",46.077292,11.111111,0,"Piazzale A22"
171,"Brescia 'Piedicastello'",46.07087,11.113316,1,"Via Verruca"
174,"Ponte Lodovico",46.069352,11.138957,0,"Ponte Lodovico"
175,"Ponte Lodovico",46.069523,11.140201,0,"Ponte Lodovico"
177,"Cervara 'Port'aquila'",46.070179,11.128083,2,"Cervara 'Port'aquila'"
178,"Cervara 'Port'aquila'",46.070164,11.12789,1,"Cervara 'Port'aquila'"
179,"Spré Pinara",46.067264,11.160937,1,"Spré Pinara"
181,"Povo 'Casa di Riposo'",46.065663,11.159678,2,"Povo 'Casa di Riposo'"
182,"Povo 'Casa di Riposo'",46.065594,11.15953,1,"Povo 'Casa di Riposo'"
183,"Povo 'Centro Civico'",46.064162,11.152006,1,"Povo 'Centro Civico'"
187,"Povo Piazza Manci",46.065955,11.154596,2,"Povo Piazza Manci"
188,"Povo 'Fac. Scienze'",46.063289,11.150005,1,"Povo 'Fac. Scienze'"
189,"Povo 'Fac. Scienze'",46.063316,11.150209,1,"Povo 'Fac. Scienze'"
191,"Povo 'Polo Sociale'",46.065632,11.157936,1,"Povo 'Polo Sociale'"
195,"Ravina 'Case Itea'",46.03794,11.114062,2,"Ravina 'Case Itea'"
199,"Ravina Per Belvedere",46.041001,11.106237,1,"Ravina Per Belvedere"
200,"Ravina Del Ponte",46.043295,11.112317,2,"Ravina Del Ponte"
201,"Ravina Del Ponte",46.041069,11.113117,2,"Ravina Del Ponte"
204,"Romagnano Nord",46.019954,11.110897,2,"Romagnano Nord"
335,"Fermi La Clarina",46.048733,11.128986,1,"Fermi La Clarina"
205,"Romagnano Fontanelle",46.015323,11.107087,2,"Romagnano Bivio"
208,"Romagnano Piazza Condini",46.017751,11.105818,1,"Romagnano Piazza Condini"
213,"Roncafort",46.101271,11.101583,0,"Roncafort"
214,"Ss 12 'Zona Ind.Le Ftm'",46.120242,11.105822,2,"Ss 12 'Zona Ind.Le Ftm'"
217,"Verona 'S.Bartolameo'",46.05072,11.130389,1,"Verona 'S.Bartolameo'"
218,"Verona 'S.Bartolameo'",46.050943,11.130473,1,"Verona 'S.Bartolameo'"
219,"San Donà",46.071656,11.138308,1,"San Donà"
226,"San Rocco Torricelle",46.038541,11.145521,2,"San Rocco Torricelle"
227,"San Rocco Piazza",46.036364,11.146158,1,"San Rocco Piazza"
230,"Sopramonte Bivio Baselga",46.075572,11.058469,2,"Sopramonte Bivio Baselga"
231,"Sopramonte Bivio Baselga",46.075783,11.058721,2,"Via del Sàles"
232,"Sopramonte 'Valle'",46.075836,11.056024,2,"Sopramonte Sp85 Loc. La Valle"
450,"Venezia Cave",46.066609,11.131484,2,"Venezia Cave"
235,"Sopramonte Piazza Oveno",46.071151,11.05952,2,"Sopramonte / P.za Centro"
236,"Sopramonte 'Bunaga'",46.069103,11.056869,2,"Sopramonte 'Bunaga'"
238,"Spini di Gardolo",46.121729,11.089889,0,"Spini di Gardolo"
239,"Spini Linz",46.118504,11.096131,2,"Spini Linz"
241,"Spini Monaco",46.118623,11.092766,2,"Spini Monaco"
242,"Spini Monaco",46.118581,11.092616,2,"Spini Monaco"
243,"Spré S.Lucia",46.069294,11.161412,2,"Spré S.Lucia"
245,"Sp 85 'Soraval'",46.083258,11.063955,2,"Sp 85 'Soraval'"
246,"Sp 85 'Soraval'",46.083094,11.063877,2,"Sp 85 'Soraval'"
250,"Tavernaro 'Salet'",46.081815,11.157965,1,"Tavernaro 'Salet'"
251,"Tavernaro 'Salet'",46.082026,11.158507,1,"Tavernaro 'Salet'"
253,"Tavernaro 'Villa Clementi'",46.081266,11.155969,2,"Tavernaro 'Villa Clementi'"
254,"Vela Centro",46.082085,11.102047,2,"Vela Centro"
255,"Vela Alla Scala",46.078955,11.103563,1,"Vela Alla Scala"
256,"Vela Alla Scala",46.078841,11.103473,1,"Vela Alla Scala"
258,"Gardolo 4 Nov. 'Piscina'",46.104288,11.112963,1,"Gardolo 4 Nov. 'Piscina'"
259,"Gardolo 4 Nov. Soprasasso",46.10656,11.112346,2,"Gardolo 4 Nov. Soprasasso"
261,"Gardolo 'Stazione Ftm'",46.107233,11.103861,2,"Gardolo 'Stazione Ftm'"
262,"M. Rossi 'Stella D.Mattino'",46.107384,11.101204,1,"M. Rossi 'Stella D.Mattino'"
264,"Al Desert Muredei",46.051409,11.11737,2,"Al Desert Muredei"
265,"Al Desert Muredei",46.050987,11.117056,1,"Al Desert Muredei"
267,"Al Desert Ragazzi Del '99",46.047147,11.115661,1,"Al Desert Ragazzi Del '99"
271,"Asiago 'Cernidor'",46.050242,11.1372,2,"Asiago 'Cernidor'"
272,"Asiago 'Bellevue'",46.053348,11.136344,2,"Asiago 'Bellevue'"
274,"Asiago 'Cernidor'",46.04955,11.137273,2,"Asiago 'Cernidor'"
275,"Castello Buonconsiglio",46.070312,11.126964,0,"Castello Buonconsiglio"
276,"Sanzio 'Castello'",46.071906,11.126021,1,"Sanzio 'Castello'"
278,"Ss 47 Muralta",46.077059,11.131773,2,"Ss 47 Muralta"
280,"Martignano Capitel",46.081762,11.126874,1,"Martignano Capitel"
282,"Bettini 'Nido Mad. Bianca'",46.040082,11.135431,1,"Bettini 'Nido Mad. Bianca'"
283,"Bezzi Filzi",46.058467,11.119271,1,"Bezzi Filzi"
286,"Ss 12 'Pioppeto'",46.108369,11.108528,1,"Via del Pioppeto"
287,"Ss 12 Bivio Meano",46.116062,11.106197,2,"Ss 12 Bivio Meano"
290,"Ss 12 Canova",46.100264,11.111578,1,"Ss 12 Canova"
291,"Brennero 'Bren Center'",46.091361,11.115392,1,"Via del Brennero"
293,"Brennero Marconi",46.082901,11.120503,1,"Trento-Assoc. Artigiani"
294,"Brennero Malvasia",46.077969,11.123274,1,"Brennero Malvasia"
295,"Brennero Marconi",46.08372,11.119823,1,"Brennero Marconi"
297,"Brennero 'Ex Scalo Filzi'",46.079982,11.122133,1,"Brennero 'Ex Scalo Filzi'"
298,"Brennero 'Ex Scalo Filzi'",46.079301,11.122355,1,"Brennero 'Ex Scalo Filzi'"
